L_actual,L_predicted,W_actual,W_predicted,F_actual,F_predicted,S11_actual,S11_predicted
18.64,18.55947194644068,30.66,29.219378407884506,3.73,3.6700986875162016,-14.92215848,-14.401687914709328
19.04,18.794828238371338,30.66,29.070134820547537,3.66,3.595558599708511,-15.87833771,-16.00409221506561
19.44,19.217869101439646,30.66,28.04955848051759,3.6,3.545160313145516,-16.85615064,-17.268635649903445
19.84,19.887912861942823,30.66,28.427475499469438,3.53,3.5046921340485824,-18.1026887,-18.72253780576284
20.24,20.463362756503557,30.66,28.109421082262998,3.47,3.515730931068447,-19.12387967,-19.81862933418597
20.64,21.01715033760229,30.66,28.29376860866614,3.41,3.568466371734303,-20.07353405,-20.75532632714021
21.04,20.872699255587577,30.66,27.92620655965584,3.36,3.715508211121687,-20.13103498,-21.574358942190884
21.44,21.29577032191264,30.66,29.33035590792133,3.3,3.8486212666116444,-20.70657183,-22.075323537894292
21.84,23.4471098736376,30.66,30.93035267300729,4.53,3.9861409791569713,-21.61052156,-26.759909239801345
22.24,22.49423845864476,30.66,31.078428278051433,4.53,4.008128270937505,-25.89754619,-28.156819833180634
22.64,22.80015537424879,30.66,31.072931259826873,4.52,4.21441434759754,-30.44564256,-26.691988296544878
23.04,22.538707112134944,30.66,31.4823604280391,4.52,4.529894767017595,-44.66830024,-27.780276632140158
23.44,23.368822805930904,30.66,30.952042324424838,4.51,4.669004628225139,-28.67641271,-25.52673814931768
23.84,23.609430888767747,30.66,30.705928625146043,4.51,4.670446622936197,-25.69345404,-25.856163812539307
24.24,24.068864137427227,30.66,30.338942986170878,4.51,4.610872131897395,-22.78540889,-25.617784186004428
24.64,24.790740252179603,30.66,30.33131013305683,4.5,4.539771076562374,-19.99445922,-22.254188397171674
25.04,24.83722733272407,30.66,30.413849324759212,4.5,4.45454062987983,-18.7077641,-20.918710141646443
25.44,24.946659118459138,30.66,30.823792286988464,4.49,4.4039738173391925,-17.04928651,-17.732741310464917
25.84,24.687036029585215,30.66,30.997553108565626,4.49,4.402402089859152,-15.72799188,-15.706659547257004
26.24,24.33756234898283,30.66,30.93028167828743,4.49,4.48679732044684,-14.57025182,-13.077811945899157
16.24,15.554920943888646,31.06,30.57443335519929,3.3,3.345942061810547,-37.44094348,-35.83285051814164
16.64,16.435058230212235,31.06,30.42196813407645,4.09,4.326804939098565,-8.165320925,-6.838967355404748
17.04,16.863440285493198,31.06,31.628363268464454,4.0,4.1840345245959725,-9.416933589,-8.198811115435092
17.44,17.105775006928525,31.06,32.35468765611586,3.92,4.056339821161146,-10.44901785,-9.710908845270751
17.84,17.80181550985253,31.06,30.642149797131424,3.87,3.905402135512759,-11.68684844,-10.627096446900396
18.24,18.1196515948086,31.06,31.001771297262167,3.79,3.77134106317817,-12.81443382,-12.03610562576796
18.64,18.657294529517458,31.06,29.62699130953115,3.73,3.65325238352807,-13.93042433,-12.992011207825271
19.04,19.054284926705805,31.06,29.40277299990703,3.66,3.561646721654597,-14.98815258,-14.367811611591605
19.44,19.553281395636077,31.06,29.46901920264645,3.59,3.4955285209812246,-16.1037085,-15.77737968970905
19.84,20.144961995973063,31.06,28.67805945321743,3.53,3.4661530781245347,-17.17312493,-16.91468498224276
20.24,20.664148256675617,31.06,28.298056267449283,3.47,3.480130693127194,-18.14541308,-18.04899856002885
20.64,20.774321226983375,31.06,28.450605774021824,3.41,3.558551330957471,-18.68755056,-19.113208859431325
21.04,20.98685718283923,31.06,29.131970905305934,3.35,3.6673926897724414,-19.2340454,-20.04105883531156
21.44,20.646145252421775,31.06,29.09792591900623,3.3,3.8225906867096455,-19.06799078,-20.875940559402807
21.84,23.579822721103483,31.06,31.2320640009857,4.48,3.9547156117710074,-20.39719329,-25.320536296552746
22.24,22.90149667527112,31.06,31.256660369996098,4.48,4.004538268383385,-23.79213439,-27.40096693226951
22.64,22.906022713284983,31.06,31.606793674829532,4.47,4.056579940015126,-27.91578292,-26.65493912503007
23.04,22.89879789009683,31.06,31.34643452738237,4.47,4.297493793137164,-30.12102472,-28.377177225629566
23.44,23.664556468442242,31.06,31.258835799482767,4.46,4.568200710922156,-31.1913786,-26.70535511217895
23.84,23.535065675283477,31.06,31.509164142611553,4.46,4.675751391108406,-29.43702772,-27.517001236992655
24.24,24.39525052625504,31.06,30.876402496782248,4.45,4.6142041774087375,-24.33445421,-24.858065863809315
24.64,24.566498427271654,31.06,30.797925015169312,4.45,4.540271475890677,-22.67316118,-24.431776035315124
25.04,24.73208114245608,31.06,30.71461074410763,4.45,4.4497197852119825,-20.46291234,-23.151525133958785
25.44,24.71054977719723,31.06,30.874313474239898,4.45,4.3894743745418054,-18.36878771,-20.89812348058331
25.84,24.76638624680163,31.06,31.118188059030217,4.44,4.3487663256323685,-17.03122303,-17.140470537095098
26.24,24.39206177997221,31.06,31.172643477868405,4.44,4.414868811008546,-15.64417761,-13.842976398969768
16.24,15.69869855005345,31.46,30.57443335519929,3.3,3.3630765273351244,-37.44094348,-35.627394535782514
16.64,18.114807176954855,31.46,30.83755968855985,4.58,4.37829437485334,-7.942042822,-7.544038420513971
17.04,18.56739822868076,31.46,31.56381049945776,4.57,4.335598745493826,-8.467361564,-10.803203870978905
17.44,16.53871915250602,31.46,33.02784971271467,3.91,4.168842481064985,-9.421106449,-10.351206374558387
17.84,17.64090354021573,31.46,30.90864679608785,3.87,3.9477250734721565,-10.85459855,-10.708035453426419
18.24,18.070835505377545,31.46,31.303265138543793,3.79,3.789059410869868,-11.91474534,-11.548593798157526
18.64,18.647242407661906,31.46,30.977790195160196,3.72,3.646618023698011,-13.05777831,-12.393462014821125
19.04,18.975688807053302,31.46,29.77250084282423,3.66,3.5508230593345615,-13.8934951,-13.102407202095492
19.44,19.62230653757979,31.46,29.78357775225595,3.59,3.4711762637248285,-15.09545417,-14.264210123074008
19.84,19.91140920968428,31.46,29.00028265164292,3.53,3.4497788313251476,-15.88272868,-15.264523919177009
20.24,20.423925239940218,31.46,28.52825256845972,3.47,3.46217316922548,-16.8399611,-16.36454416808556
20.64,20.924276944830126,31.46,28.537250665263855,3.41,3.5175242421478288,-17.75368882,-17.504695294162957
21.04,20.829771941525905,31.46,29.12915807614627,3.35,3.627023986229233,-18.07717966,-18.62612579992856
21.44,20.35167886261297,31.46,30.25320313447446,3.29,3.7557708283507054,-17.92641851,-19.68934399887803
21.84,23.560409097290176,31.46,31.605648585551535,4.43,3.915466500367529,-19.12332566,-23.2579505641188
22.24,23.26752482028496,31.46,31.513099455813062,4.43,4.058087432329103,-21.48908308,-25.983406163490145
22.64,23.208640515162188,31.46,31.765321807542932,4.42,4.075163853785398,-25.31205986,-25.970512404775945
23.04,23.658086873938373,31.46,31.91962635652453,4.41,4.189319818391141,-27.74691076,-25.43603925567004
23.44,24.596717457983686,31.46,30.643761782164802,4.41,4.483834253152509,-35.45175187,-27.311829513608245
23.84,24.15572996159426,31.46,31.46224034712941,4.41,4.618576872185713,-33.39938006,-28.667842794413446
24.24,24.32508620005501,31.46,31.929924781041336,4.4,4.574809430670484,-28.56290755,-26.43395862329635
24.64,24.447078937459082,31.46,31.475037421638262,4.4,4.537332283807245,-24.86168766,-26.336258668190567
25.04,24.641119585050546,31.46,31.15191855300509,4.4,4.473792582307851,-22.10857361,-25.256676246150164
25.44,25.06834735974371,31.46,31.179500472455402,4.39,4.381919618311713,-20.21820508,-21.515138886141358
25.84,24.91936741626523,31.46,31.21353121016,4.39,4.309829335188169,-18.66961395,-18.86018221473205
26.24,24.59024589272849,31.46,31.21041405836877,4.39,4.350109870190408,-17.04841885,-15.129621383006452
16.24,16.01795042640697,31.86,30.57443335519929,3.3,3.355288371030383,-37.44094348,-36.13677994252066
16.64,17.155227144538003,31.86,31.876433428682503,4.53,4.416360357726717,-7.790205528,-7.519466064841254
17.04,17.686323075320615,31.86,32.27719236195844,4.52,4.376956180197794,-8.363827617,-9.529768498818157
17.44,18.12244846985959,31.86,32.256082132531446,4.52,4.269674078439039,-8.927424253,-8.816775034851162
17.84,16.920254446884428,31.86,33.26263853321143,3.84,4.078850880972368,-9.767816126,-12.146656498051016
18.24,17.830493481769736,31.86,32.41751469824521,3.78,3.8519400906020564,-11.02247083,-12.058818662975682
18.64,18.6142568081832,31.86,31.229055178366252,3.72,3.675780640996436,-12.1685778,-12.062524250679417
19.04,18.951819501495265,31.86,31.16660168064118,3.65,3.553445189559625,-13.01671762,-12.570428510400234
19.44,19.654321886684556,31.86,30.04347319500812,3.59,3.4612510568636026,-14.12887868,-13.065756075520767
19.84,19.831647011507812,31.86,29.22987593676953,3.53,3.424616652142049,-14.79568671,-13.819105383212445
20.24,20.357783982266483,31.86,30.02518586612132,3.46,3.429392608225953,-15.84018829,-14.956206595496042
20.64,21.52787503824038,31.86,29.917920924330247,3.4,3.4749810388107107,-17.31778693,-16.056182175147114
21.04,20.758375305651498,31.86,29.090390092533198,3.35,3.5751138650607572,-17.0390373,-17.219656719331397
21.44,20.624148755361603,31.86,30.145549762019073,3.29,3.6910263079566903,-17.28633582,-18.581798520608572
21.84,23.35447504493459,31.86,31.96410937818291,4.38,3.856722624791928,-18.0249612,-20.68255224332097
22.24,23.74725431157094,31.86,31.769685710736667,4.37,4.0708615284906955,-20.14847045,-21.593377135432092
22.64,23.5019189333525,31.86,31.860727594888886,4.37,4.19805524405956,-22.79510663,-24.72450735021266
23.04,23.819854593863056,31.86,32.15965136660088,4.36,4.243546973456887,-25.6222331,-24.915852422564058
23.44,23.883890569586583,31.86,32.11974052149162,4.36,4.160876591567558,-31.47161563,-27.414295151102124
23.84,24.800632227239475,31.86,30.304068086392363,4.36,4.5768186414875345,-37.0021003,-29.370371846220223
24.24,23.816245725376575,31.86,32.17962248723779,4.36,4.459349037273114,-30.83278676,-30.54466670306283
24.64,24.43566406328864,31.86,32.57100131311745,4.35,4.43775596632031,-28.60757477,-28.021680639329134
25.04,24.526073674000145,31.86,31.893743798558717,4.35,4.45335529736758,-24.48243084,-27.28620859674993
25.44,25.12727687379629,31.86,31.629263549417374,4.34,4.39027282851157,-22.12616208,-23.58060088494676
25.84,25.047197561330904,31.86,31.527077869701316,4.34,4.3009340889925625,-20.39693063,-20.920227075199364
26.24,24.802048048293727,31.86,31.344510172333685,4.34,4.321602996272759,-18.56841594,-16.994631380977808
16.24,16.462302107624055,32.26,30.57443335519929,3.3,3.3110635454154362,-37.44094348,-37.60339844270493
16.64,16.56911210337239,32.26,32.05698912825028,4.5,4.420689063279042,-7.802458096,-5.4718057948339265
17.04,17.00270195802841,32.26,32.59584470397385,4.48,4.444916351088523,-8.257492945,-8.163516124215676
17.44,17.299597498376897,32.26,33.04687671719876,4.46,4.4132867997918765,-8.538752765,-9.600932600646047
17.84,17.82386281230538,32.26,32.45082203236234,4.46,4.224359453409761,-9.216114075,-7.541183644178091
18.24,17.746035045505778,32.26,32.47195548565651,3.78,3.9741451175300426,-10.26188402,-13.187658077542437
18.64,18.521296714197888,32.26,32.426474999942,3.71,3.7593520952009385,-11.3459356,-12.652325782197295
19.04,19.160227489015597,32.26,31.31020121871552,3.65,3.5977902617682957,-12.30852976,-12.246889761387138
19.44,19.55330213167872,32.26,30.25608618937258,3.59,3.4855745765175925,-13.09319698,-12.227553679113043
19.84,20.23004090692666,32.26,30.650154948132695,3.52,3.42384158836785,-14.23584801,-12.810626126796706
20.24,20.757267950479218,32.26,30.117863707142533,3.46,3.4187895481386477,-15.18086353,-13.52743554484914
20.64,21.078242860208775,32.26,30.034331386632402,3.4,3.463926636768065,-15.95038215,-14.573591840890003
21.04,20.73178531814301,32.26,30.465616950721596,3.34,3.5276366671837422,-16.12659255,-15.917559485620586
21.44,20.47172452893392,32.26,29.928555660197162,3.29,3.6065815481792924,-16.23866668,-17.433324009150965
21.84,23.01713658211338,32.26,32.28746199836314,4.33,3.786693383322472,-17.02873223,-17.707059999665944
22.24,23.570559754936767,32.26,32.0917290411453,4.32,4.073352133267235,-18.87550588,-19.288295760954497
22.64,23.523449795580746,32.26,32.06596517127764,4.32,4.294401091764939,-21.29008151,-23.00921883081901
23.04,23.30603574329689,32.26,32.275479870222625,4.32,4.4201887840840755,-23.4246606,-26.658806861116318
23.44,23.71541740052453,32.26,32.514309233476524,4.31,4.391636915979234,-26.47479546,-27.091558607964544
23.84,23.78010499579068,32.26,32.31055795955763,4.31,4.2254819415916245,-31.37677976,-29.699317281803815
24.24,23.813695280432512,32.26,32.20141257888463,4.31,4.3221470585790485,-31.73286858,-31.510936886741547
24.64,24.951153278552738,32.26,32.55364079908759,4.3,4.296186840053906,-34.21058301,-29.559308956115274
25.04,24.427225896388336,32.26,32.99301062252198,4.3,4.308439862850264,-27.73626194,-29.31176269959542
25.44,24.518993274394234,32.26,32.364464459664305,4.3,4.369030955227117,-24.26502529,-27.71988845357555
25.84,25.125417474015194,32.26,32.21834561841388,4.29,4.246084610663729,-22.56183863,-23.39881016893196
26.24,24.994322723445293,32.26,31.730872745465604,4.29,4.272087850194566,-20.43151796,-19.521036155725596
16.24,16.961489655803234,32.66,30.57443335519929,3.3,3.2190768612576903,-37.44094348,-40.265514645696385
16.64,16.226450017244133,32.66,32.34590161436063,4.45,4.506909480923696,-7.668328134,-10.146653024450643
17.04,16.527435946887636,32.66,32.96678964678722,4.43,4.6179432761941825,-7.988643294,-10.788772509171395
17.44,17.01849685140587,32.66,32.623535169885145,4.42,4.531447005481368,-8.555689339,-8.91541769678588
17.84,17.41491859528287,32.66,32.26512240724696,4.41,4.393040150878278,-9.03068521,-6.977311872149585
18.24,17.87650939266132,32.66,31.56386295684206,4.4,4.182071056560289,-9.628820599,-5.358405886421679
18.64,18.623173011319523,32.66,32.459662129942444,3.71,3.9248334723174594,-10.62842792,-13.725316736119566
19.04,19.278999335916524,32.66,32.57367136098037,3.64,3.7199663236619926,-11.58022214,-12.68445442218217
19.44,19.924530499205503,32.66,31.59229803895869,3.58,3.5702859229872956,-12.54479954,-11.977411883388413
19.84,20.20134263249747,32.66,30.774448766678688,3.52,3.473064078958032,-13.22445974,-11.819020302471472
20.24,20.78086666163108,32.66,30.20735309338488,3.46,3.446267919143338,-14.20996471,-12.199598810839234
20.64,21.06499794148658,32.66,30.059437425705255,3.4,3.468528182821956,-14.95145316,-13.093324558780296
21.04,21.300854187893492,32.66,30.428840187567403,3.34,3.5442467639309143,-15.64618535,-14.476868435711367
21.44,20.69323383777919,32.66,31.269738505841815,3.28,3.570139988261417,-15.55472333,-16.348030776687665
21.84,22.615799232296922,32.66,32.55415836094471,4.28,3.718428733330711,-16.104311,-14.434714123344747
22.24,22.884592351094398,32.66,32.39350185620424,4.28,4.085816363361573,-17.92225629,-18.749816116614966
22.64,23.393900683497122,32.66,32.38300575602625,4.27,4.39497842931587,-19.8214829,-20.911640475242166
23.04,23.29034098883676,32.66,32.57907641302154,4.27,4.611772786980055,-21.78248043,-25.188283453899203
23.44,23.73900349577707,32.66,32.741531969586504,4.26,4.698314404123721,-24.03148029,-26.421302390954224
23.84,23.502695754837987,32.66,32.82461401629553,4.26,4.550225422973654,-27.26810794,-29.730656621715752
24.24,23.474439678799172,32.66,32.570586236033705,4.26,4.301068623296942,-30.89084538,-32.26026592563721
24.64,24.616288306335264,32.66,31.373475399872405,4.25,4.212276745508916,-36.09730229,-31.025836431159405
25.04,24.615984266447413,32.66,33.20716626099602,4.25,3.978226702581651,-35.55246893,-31.412777591700433
25.44,25.07772574145747,32.66,33.49137366942887,4.24,4.157851168195975,-27.40310107,-28.42195782039198
25.84,25.075230700835164,32.66,33.094781376144965,4.24,4.180676074910934,-24.70802302,-26.386112217995105
26.24,25.0493811414035,32.66,32.558325731384684,4.24,4.181375261943231,-22.54739923,-22.806213855947135
